MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,Weight,ValidStart,ValidEnd
20030902,6035,Lassen ,CA,27.55,15.44,53.18,3.84,0,0,133.32,9/2/2003,9/8/2003
20030826,6035,Lassen ,CA,33.4,33.73,32.08,0.78,0,0,100.23,8/26/2003,9/1/2003
20030819,6035,Lassen ,CA,31.92,36.6,29.95,1.53,0,0,101.09,8/19/2003,8/25/2003
20030812,6035,Lassen ,CA,18.22,42.09,37.54,2.16,0,0,123.65,8/12/2003,8/18/2003
20030805,6035,Lassen ,CA,15.26,39.3,38.89,6.56,0,0,136.76,8/5/2003,8/11/2003
20030729,6035,Lassen ,CA,16.05,42.92,37.6,3.43,0,0,128.41,7/29/2003,8/4/2003
20030722,6035,Lassen ,CA,18.92,40.11,36.31,4.66,0,0,126.71,7/22/2003,7/28/2003
20030715,6035,Lassen ,CA,14.28,49.3,27.96,8.46,0,0,130.6,7/15/2003,7/21/2003
20030708,6035,Lassen ,CA,13.18,50.9,31.89,4.03,0,0,126.77,7/8/2003,7/14/2003
20030701,6035,Lassen ,CA,6.71,62.35,30.93,0,0,0,124.21,7/1/2003,7/7/2003
20030624,6035,Lassen ,CA,21.02,42.03,36.95,0,0,0,115.93,6/24/2003,6/30/2003
20030617,6035,Lassen ,CA,20.27,41.39,38.35,0,0,0,118.09,6/17/2003,6/23/2003
20030610,6035,Lassen ,CA,22.65,39.53,37.81,0,0,0,115.15,6/10/2003,6/16/2003
20030603,6035,Lassen ,CA,20.49,37.22,42.29,0,0,0,121.8,6/3/2003,6/9/2003
20030527,6035,Lassen ,CA,25.56,40.08,34.35,0,0,0,108.78,5/27/2003,6/2/2003
20030520,6035,Lassen ,CA,21.21,46.8,31.99,0,0,0,110.78,5/20/2003,5/26/2003
20030513,6035,Lassen ,CA,24.39,40.22,35.31,0.07,0,0,111.05,5/13/2003,5/19/2003
20030506,6035,Lassen ,CA,9.95,43.54,46.51,0,0,0,136.56,5/6/2003,5/12/2003
20030429,6035,Lassen ,CA,10.84,42.75,46.41,0,0,0,135.57,4/29/2003,5/5/2003
20030422,6035,Lassen ,CA,11.97,22.22,59.37,6.44,0,0,160.28,4/22/2003,4/28/2003
20030415,6035,Lassen ,CA,17.75,33.75,21.44,27.07,0,0,157.84,4/15/2003,4/21/2003
20030408,6035,Lassen ,CA,12.05,32.11,39.5,16.34,0,0,160.13,4/8/2003,4/14/2003
20030401,6035,Lassen ,CA,20.91,28.81,33.89,16.39,0,0,145.76,4/1/2003,4/7/2003
20030325,6035,Lassen ,CA,23.95,26.19,33.45,16.41,0,0,142.32,3/25/2003,3/31/2003
20030318,6035,Lassen ,CA,21.91,27.52,32.87,17.7,0,0,146.36,3/18/2003,3/24/2003
20030311,6035,Lassen ,CA,19.32,29.2,34.42,17.07,0,0,149.25,3/11/2003,3/17/2003
20030304,6035,Lassen ,CA,31.91,21.96,26.27,19.87,0,0,134.11,3/4/2003,3/10/2003
20030225,6035,Lassen ,CA,33.95,23.28,42.77,0,0,0,108.82,2/25/2003,3/3/2003
20030218,6035,Lassen ,CA,33.06,24.57,42.37,0,0,0,109.31,2/18/2003,2/24/2003
20030211,6035,Lassen ,CA,32.9,20.34,46.77,0,0,0,113.88,2/11/2003,2/17/2003
20030204,6035,Lassen ,CA,45.86,54.11,0.04,0,0,0,54.19,2/4/2003,2/10/2003
20030128,6035,Lassen ,CA,91.53,8.47,0,0,0,0,8.47,1/28/2003,2/3/2003
20030121,6035,Lassen ,CA,100,0,0,0,0,0,0,1/21/2003,1/27/2003
20030114,6035,Lassen ,CA,99.49,0.51,0,0,0,0,0.51,1/14/2003,1/20/2003
20030107,6035,Lassen ,CA,51.4,46.58,2.02,0,0,0,50.62,1/7/2003,1/13/2003
20021231,6035,Lassen ,CA,63.67,36.33,0,0,0,0,36.33,12/31/2002,1/6/2003
20021224,6035,Lassen ,CA,54.27,45.13,0.6,0,0,0,46.33,12/24/2002,12/30/2002
20021217,6035,Lassen ,CA,69.51,29.38,1.11,0,0,0,31.6,12/17/2002,12/23/2002
20021210,6035,Lassen ,CA,0,0,96.66,3.34,0,0,203.34,12/10/2002,12/16/2002
20021203,6035,Lassen ,CA,0,82.9,17.1,0,0,0,117.1,12/3/2002,12/9/2002
20021126,6035,Lassen ,CA,0,81.01,18.99,0,0,0,118.99,11/26/2002,12/2/2002
20021119,6035,Lassen ,CA,0,81.16,18.84,0,0,0,118.84,11/19/2002,11/25/2002
20021112,6035,Lassen ,CA,0,84.66,15.34,0,0,0,115.34,11/12/2002,11/18/2002
20021105,6035,Lassen ,CA,0,0,45.54,54.46,0,0,254.46,11/5/2002,11/11/2002
20021029,6035,Lassen ,CA,0,1.44,98.56,0,0,0,198.56,10/29/2002,11/4/2002
20021022,6035,Lassen ,CA,0,0,100,0,0,0,200,10/22/2002,10/28/2002
20021015,6035,Lassen ,CA,0,0,100,0,0,0,200,10/15/2002,10/21/2002
20021008,6035,Lassen ,CA,0,0,100,0,0,0,200,10/8/2002,10/14/2002
20021001,6035,Lassen ,CA,0,79.91,20.09,0,0,0,120.09,10/1/2002,10/7/2002
20020924,6035,Lassen ,CA,0,44.18,55.82,0,0,0,155.82,9/24/2002,9/30/2002
20020917,6035,Lassen ,CA,0,44.51,55.49,0,0,0,155.49,9/17/2002,9/23/2002
20020910,6035,Lassen ,CA,0,55.87,44.13,0,0,0,144.13,9/10/2002,9/16/2002
20020903,6035,Lassen ,CA,0,45.47,54.53,0,0,0,154.53,9/3/2002,9/9/2002
20020827,6035,Lassen ,CA,0,46.39,53.61,0,0,0,153.61,8/27/2002,9/2/2002
20020820,6035,Lassen ,CA,0,48.83,51.17,0,0,0,151.17,8/20/2002,8/26/2002
20020813,6035,Lassen ,CA,0,44.21,55.79,0,0,0,155.79,8/13/2002,8/19/2002
20020806,6035,Lassen ,CA,0,45.05,54.95,0,0,0,154.95,8/6/2002,8/12/2002
20020730,6035,Lassen ,CA,0,46.05,53.95,0,0,0,153.95,7/30/2002,8/5/2002
20020723,6035,Lassen ,CA,0,52.65,47.35,0,0,0,147.35,7/23/2002,7/29/2002
20020716,6035,Lassen ,CA,0,69.48,30.52,0,0,0,130.52,7/16/2002,7/22/2002
20020709,6035,Lassen ,CA,0,65.2,34.8,0,0,0,134.8,7/9/2002,7/15/2002
20020702,6035,Lassen ,CA,0,69.46,30.54,0,0,0,130.54,7/2/2002,7/8/2002
20020625,6035,Lassen ,CA,0,65.76,34.24,0,0,0,134.24,6/25/2002,7/1/2002
20020618,6035,Lassen ,CA,63.39,36.61,0,0,0,0,36.61,6/18/2002,6/24/2002
20020611,6035,Lassen ,CA,62.88,37.12,0,0,0,0,37.12,6/11/2002,6/17/2002
20020604,6035,Lassen ,CA,63.17,36.76,0.07,0,0,0,36.9,6/4/2002,6/10/2002
20020528,6035,Lassen ,CA,97.43,2.57,0,0,0,0,2.57,5/28/2002,6/3/2002
20020521,6035,Lassen ,CA,100,0,0,0,0,0,0,5/21/2002,5/27/2002
20020514,6035,Lassen ,CA,100,0,0,0,0,0,0,5/14/2002,5/20/2002
20020507,6035,Lassen ,CA,100,0,0,0,0,0,0,5/7/2002,5/13/2002
20020430,6035,Lassen ,CA,100,0,0,0,0,0,0,4/30/2002,5/6/2002
20020423,6035,Lassen ,CA,100,0,0,0,0,0,0,4/23/2002,4/29/2002
20020416,6035,Lassen ,CA,100,0,0,0,0,0,0,4/16/2002,4/22/2002
20020409,6035,Lassen ,CA,99.46,0.54,0,0,0,0,0.54,4/9/2002,4/15/2002
20020402,6035,Lassen ,CA,99.52,0.48,0,0,0,0,0.48,4/2/2002,4/8/2002
20020326,6035,Lassen ,CA,98.55,1.45,0,0,0,0,1.45,3/26/2002,4/1/2002
20020319,6035,Lassen ,CA,99.53,0.47,0,0,0,0,0.47,3/19/2002,3/25/2002
20020312,6035,Lassen ,CA,89.92,10.08,0,0,0,0,10.08,3/12/2002,3/18/2002
20020305,6035,Lassen ,CA,93.53,6.47,0,0,0,0,6.47,3/5/2002,3/11/2002
20020226,6035,Lassen ,CA,99.86,0.14,0,0,0,0,0.14,2/26/2002,3/4/2002
20020219,6035,Lassen ,CA,97.86,2.14,0,0,0,0,2.14,2/19/2002,2/25/2002
20020212,6035,Lassen ,CA,95.94,4.06,0,0,0,0,4.06,2/12/2002,2/18/2002
20020205,6035,Lassen ,CA,99.95,0.05,0,0,0,0,0.05,2/5/2002,2/11/2002
20020129,6035,Lassen ,CA,94.37,5.63,0,0,0,0,5.63,1/29/2002,2/4/2002
20020122,6035,Lassen ,CA,99.4,0.6,0,0,0,0,0.6,1/22/2002,1/28/2002
20020115,6035,Lassen ,CA,91.59,8.41,0,0,0,0,8.41,1/15/2002,1/21/2002
20020108,6035,Lassen ,CA,93.03,6.97,0,0,0,0,6.97,1/8/2002,1/14/2002
20020101,6035,Lassen ,CA,0,1.04,38,60.95,0,0,259.89,1/1/2002,1/7/2002
20011225,6035,Lassen ,CA,0,0,7.99,92.01,0,0,292.01,12/25/2001,12/31/2001
20011218,6035,Lassen ,CA,0,0,0,40.59,59.41,0,359.41,12/18/2001,12/24/2001
20011211,6035,Lassen ,CA,0,0,0,3.56,96.44,0,396.44,12/11/2001,12/17/2001
20011204,6035,Lassen ,CA,0,0,0,2.89,97.11,0,397.11,12/4/2001,12/10/2001
20011127,6035,Lassen ,CA,0,0,0,0,100,0,400,11/27/2001,12/3/2001
20011120,6035,Lassen ,CA,0,0,0,0,100,0,400,11/20/2001,11/26/2001
20011113,6035,Lassen ,CA,0,0,0,0,100,0,400,11/13/2001,11/19/2001
20011106,6035,Lassen ,CA,0,0,0,0,100,0,400,11/6/2001,11/12/2001
20011030,6035,Lassen ,CA,0,0,0,0,100,0,400,10/30/2001,11/5/2001
20011023,6035,Lassen ,CA,0,0,0,0,100,0,400,10/23/2001,10/29/2001
20011016,6035,Lassen ,CA,0,0,0,0,100,0,400,10/16/2001,10/22/2001
20011009,6035,Lassen ,CA,0,0,0,0,100,0,400,10/9/2001,10/15/2001
20011002,6035,Lassen ,CA,0,0,0,0,100,0,400,10/2/2001,10/8/2001
20010925,6035,Lassen ,CA,0,0,0,0,100,0,400,9/25/2001,10/1/2001
20010918,6035,Lassen ,CA,0,0,0,0,100,0,400,9/18/2001,9/24/2001
20010911,6035,Lassen ,CA,0,0,0,0,100,0,400,9/11/2001,9/17/2001
20010904,6035,Lassen ,CA,0,0,0,0,100,0,400,9/4/2001,9/10/2001
20010828,6035,Lassen ,CA,0,0,0,0,100,0,400,8/28/2001,9/3/2001
20010821,6035,Lassen ,CA,0,0,0,0,100,0,400,8/21/2001,8/27/2001
20010814,6035,Lassen ,CA,0,0,0,1.85,98.15,0,398.15,8/14/2001,8/20/2001
20010807,6035,Lassen ,CA,0,0,0,10.53,89.47,0,389.47,8/7/2001,8/13/2001
20010731,6035,Lassen ,CA,0,0,0,10.53,89.47,0,389.47,7/31/2001,8/6/2001
20010724,6035,Lassen ,CA,0,0,0,10.53,89.47,0,389.47,7/24/2001,7/30/2001
20010717,6035,Lassen ,CA,0,0,0,10.53,89.47,0,389.47,7/17/2001,7/23/2001
20010710,6035,Lassen ,CA,0,0,0,10.53,89.47,0,389.47,7/10/2001,7/16/2001
20010703,6035,Lassen ,CA,0,0,0,74.32,25.68,0,325.68,7/3/2001,7/9/2001
20010626,6035,Lassen ,CA,0,0,0,100,0,0,300,6/26/2001,7/2/2001
20010619,6035,Lassen ,CA,0,0,0.06,99.94,0,0,299.94,6/19/2001,6/25/2001
20010612,6035,Lassen ,CA,0,0,31.67,68.33,0,0,268.33,6/12/2001,6/18/2001
20010605,6035,Lassen ,CA,0,0,31.43,68.57,0,0,268.57,6/5/2001,6/11/2001
20010529,6035,Lassen ,CA,0,0,74.04,25.96,0,0,225.96,5/29/2001,6/4/2001
20010522,6035,Lassen ,CA,0,0,100,0,0,0,200,5/22/2001,5/28/2001
20010515,6035,Lassen ,CA,0,0,100,0,0,0,200,5/15/2001,5/21/2001
20010508,6035,Lassen ,CA,0,0,100,0,0,0,200,5/8/2001,5/14/2001
20010501,6035,Lassen ,CA,0,0,100,0,0,0,200,5/1/2001,5/7/2001
20010424,6035,Lassen ,CA,0,0,100,0,0,0,200,4/24/2001,4/30/2001
20010417,6035,Lassen ,CA,0,0,100,0,0,0,200,4/17/2001,4/23/2001
20010410,6035,Lassen ,CA,0,3.33,96.67,0,0,0,196.67,4/10/2001,4/16/2001
20010403,6035,Lassen ,CA,0,3.34,96.66,0,0,0,196.66,4/3/2001,4/9/2001
20010327,6035,Lassen ,CA,0,100,0,0,0,0,100,3/27/2001,4/2/2001
20010320,6035,Lassen ,CA,0,100,0,0,0,0,100,3/20/2001,3/26/2001
20010313,6035,Lassen ,CA,0,100,0,0,0,0,100,3/13/2001,3/19/2001
20010306,6035,Lassen ,CA,0,100,0,0,0,0,100,3/6/2001,3/12/2001
20010227,6035,Lassen ,CA,0,100,0,0,0,0,100,2/27/2001,3/5/2001
20010220,6035,Lassen ,CA,0,100,0,0,0,0,100,2/20/2001,2/26/2001
20010213,6035,Lassen ,CA,0,100,0,0,0,0,100,2/13/2001,2/19/2001
20010206,6035,Lassen ,CA,0,100,0,0,0,0,100,2/6/2001,2/12/2001
20010130,6035,Lassen ,CA,0,100,0,0,0,0,100,1/30/2001,2/5/2001
20010123,6035,Lassen ,CA,0,100,0,0,0,0,100,1/23/2001,1/29/2001
20010116,6035,Lassen ,CA,73.23,26.77,0,0,0,0,26.77,1/16/2001,1/22/2001
20010109,6035,Lassen ,CA,12.6,87.4,0,0,0,0,87.4,1/9/2001,1/15/2001
20010102,6035,Lassen ,CA,100,0,0,0,0,0,0,1/2/2001,1/8/2001
20001226,6035,Lassen ,CA,100,0,0,0,0,0,0,12/26/2000,1/1/2001
20001219,6035,Lassen ,CA,100,0,0,0,0,0,0,12/19/2000,12/25/2000
20001212,6035,Lassen ,CA,100,0,0,0,0,0,0,12/12/2000,12/18/2000
20001205,6035,Lassen ,CA,100,0,0,0,0,0,0,12/5/2000,12/11/2000
20001128,6035,Lassen ,CA,100,0,0,0,0,0,0,11/28/2000,12/4/2000
20001121,6035,Lassen ,CA,100,0,0,0,0,0,0,11/21/2000,11/27/2000
20001114,6035,Lassen ,CA,100,0,0,0,0,0,0,11/14/2000,11/20/2000
20001107,6035,Lassen ,CA,100,0,0,0,0,0,0,11/7/2000,11/13/2000
20001031,6035,Lassen ,CA,100,0,0,0,0,0,0,10/31/2000,11/6/2000
20001024,6035,Lassen ,CA,100,0,0,0,0,0,0,10/24/2000,10/30/2000
20001017,6035,Lassen ,CA,100,0,0,0,0,0,0,10/17/2000,10/23/2000
20001010,6035,Lassen ,CA,100,0,0,0,0,0,0,10/10/2000,10/16/2000
20001003,6035,Lassen ,CA,100,0,0,0,0,0,0,10/3/2000,10/9/2000
20000926,6035,Lassen ,CA,100,0,0,0,0,0,0,9/26/2000,10/2/2000
20000919,6035,Lassen ,CA,100,0,0,0,0,0,0,9/19/2000,9/25/2000
20000912,6035,Lassen ,CA,100,0,0,0,0,0,0,9/12/2000,9/18/2000
20000905,6035,Lassen ,CA,100,0,0,0,0,0,0,9/5/2000,9/11/2000
20000829,6035,Lassen ,CA,95.19,4.81,0,0,0,0,4.81,8/29/2000,9/4/2000
20000822,6035,Lassen ,CA,95.9,4.1,0,0,0,0,4.1,8/22/2000,8/28/2000
20000815,6035,Lassen ,CA,95.9,4.1,0,0,0,0,4.1,8/15/2000,8/21/2000
20000808,6035,Lassen ,CA,95.9,4.1,0,0,0,0,4.1,8/8/2000,8/14/2000
20000801,6035,Lassen ,CA,100,0,0,0,0,0,0,8/1/2000,8/7/2000
20000725,6035,Lassen ,CA,100,0,0,0,0,0,0,7/25/2000,7/31/2000
20000718,6035,Lassen ,CA,100,0,0,0,0,0,0,7/18/2000,7/24/2000
20000711,6035,Lassen ,CA,100,0,0,0,0,0,0,7/11/2000,7/17/2000
20000704,6035,Lassen ,CA,100,0,0,0,0,0,0,7/4/2000,7/10/2000
20000627,6035,Lassen ,CA,100,0,0,0,0,0,0,6/27/2000,7/3/2000
20000620,6035,Lassen ,CA,100,0,0,0,0,0,0,6/20/2000,6/26/2000
20000613,6035,Lassen ,CA,100,0,0,0,0,0,0,6/13/2000,6/19/2000
20000606,6035,Lassen ,CA,100,0,0,0,0,0,0,6/6/2000,6/12/2000
20000530,6035,Lassen ,CA,100,0,0,0,0,0,0,5/30/2000,6/5/2000
20000523,6035,Lassen ,CA,100,0,0,0,0,0,0,5/23/2000,5/29/2000
20000516,6035,Lassen ,CA,100,0,0,0,0,0,0,5/16/2000,5/22/2000
20000509,6035,Lassen ,CA,100,0,0,0,0,0,0,5/9/2000,5/15/2000
20000502,6035,Lassen ,CA,100,0,0,0,0,0,0,5/2/2000,5/8/2000
20000425,6035,Lassen ,CA,100,0,0,0,0,0,0,4/25/2000,5/1/2000
20000418,6035,Lassen ,CA,100,0,0,0,0,0,0,4/18/2000,4/24/2000
20000411,6035,Lassen ,CA,100,0,0,0,0,0,0,4/11/2000,4/17/2000
20000404,6035,Lassen ,CA,100,0,0,0,0,0,0,4/4/2000,4/10/2000
20000328,6035,Lassen ,CA,100,0,0,0,0,0,0,3/28/2000,4/3/2000
20000321,6035,Lassen ,CA,100,0,0,0,0,0,0,3/21/2000,3/27/2000
20000314,6035,Lassen ,CA,100,0,0,0,0,0,0,3/14/2000,3/20/2000
20000307,6035,Lassen ,CA,100,0,0,0,0,0,0,3/7/2000,3/13/2000
20000229,6035,Lassen ,CA,100,0,0,0,0,0,0,2/29/2000,3/6/2000
20000222,6035,Lassen ,CA,100,0,0,0,0,0,0,2/22/2000,2/28/2000
20000215,6035,Lassen ,CA,100,0,0,0,0,0,0,2/15/2000,2/21/2000
20000208,6035,Lassen ,CA,100,0,0,0,0,0,0,2/8/2000,2/14/2000
20000201,6035,Lassen ,CA,100,0,0,0,0,0,0,2/1/2000,2/7/2000
20000125,6035,Lassen ,CA,100,0,0,0,0,0,0,1/25/2000,1/31/2000
20000118,6035,Lassen ,CA,12.91,87.09,0,0,0,0,87.09,1/18/2000,1/24/2000
20000111,6035,Lassen ,CA,0,100,0,0,0,0,100,1/11/2000,1/17/2000
20000104,6035,Lassen ,CA,72.65,27.35,0,0,0,0,27.35,1/4/2000,1/10/2000
20151229,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,12/29/2015,1/4/2016
20151222,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,12/22/2015,12/28/2015
20151215,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,12/15/2015,12/21/2015
20151208,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,12/8/2015,12/14/2015
20151201,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,12/1/2015,12/7/2015
20151124,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,11/24/2015,11/30/2015
20151117,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,11/17/2015,11/23/2015
20151110,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,11/10/2015,11/16/2015
20151103,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,11/3/2015,11/9/2015
20151027,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,10/27/2015,11/2/2015
20151020,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,10/20/2015,10/26/2015
20151013,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,10/13/2015,10/19/2015
20151006,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,10/6/2015,10/12/2015
20150929,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,9/29/2015,10/5/2015
20150922,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,9/22/2015,9/28/2015
20150915,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,9/15/2015,9/21/2015
20150908,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,9/8/2015,9/14/2015
20150901,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,9/1/2015,9/7/2015
20150825,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,8/25/2015,8/31/2015
20150818,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,8/18/2015,8/24/2015
20150811,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,8/11/2015,8/17/2015
20150804,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,8/4/2015,8/10/2015
20150728,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,7/28/2015,8/3/2015
20150721,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,7/21/2015,7/27/2015
20150714,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,7/14/2015,7/20/2015
20150707,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,7/7/2015,7/13/2015
20150630,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,6/30/2015,7/6/2015
20150623,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,6/23/2015,6/29/2015
20150616,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,6/16/2015,6/22/2015
20150609,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,6/9/2015,6/15/2015
20150602,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,6/2/2015,6/8/2015
20150526,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,5/26/2015,6/1/2015
20150519,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,5/19/2015,5/25/2015
20150512,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,5/12/2015,5/18/2015
20150505,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,5/5/2015,5/11/2015
20150428,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,4/28/2015,5/4/2015
20150421,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,4/21/2015,4/27/2015
20150414,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,4/14/2015,4/20/2015
20150407,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,4/7/2015,4/13/2015
20150331,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,3/31/2015,4/6/2015
20150324,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,3/24/2015,3/30/2015
20150317,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,3/17/2015,3/23/2015
20150310,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,3/10/2015,3/16/2015
20150303,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,3/3/2015,3/9/2015
20150224,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,2/24/2015,3/2/2015
20150217,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,2/17/2015,2/23/2015
20150210,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,2/10/2015,2/16/2015
20150203,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,2/3/2015,2/9/2015
20150127,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,1/27/2015,2/2/2015
20150120,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,1/20/2015,1/26/2015
20150113,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,1/13/2015,1/19/2015
20150106,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,1/6/2015,1/12/2015
20141230,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,12/30/2014,1/5/2015
20141223,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,12/23/2014,12/29/2014
20141216,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,12/16/2014,12/22/2014
20141209,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,12/9/2014,12/15/2014
20141202,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,12/2/2014,12/8/2014
20141125,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,11/25/2014,12/1/2014
20141118,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,11/18/2014,11/24/2014
20141111,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,11/11/2014,11/17/2014
20141104,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,11/4/2014,11/10/2014
20141028,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,10/28/2014,11/3/2014
20141021,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,10/21/2014,10/27/2014
20141014,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,10/14/2014,10/20/2014
20141007,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,10/7/2014,10/13/2014
20140930,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,9/30/2014,10/6/2014
20140923,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,9/23/2014,9/29/2014
20140916,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,9/16/2014,9/22/2014
20140909,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,9/9/2014,9/15/2014
20140902,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,9/2/2014,9/8/2014
20140826,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,8/26/2014,9/1/2014
20140819,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,8/19/2014,8/25/2014
20140812,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,8/12/2014,8/18/2014
20140805,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,8/5/2014,8/11/2014
20140729,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,7/29/2014,8/4/2014
20140722,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,7/22/2014,7/28/2014
20140715,6037,Los Angeles ,CA,0,0,0,0,12.08,87.92,487.92,7/15/2014,7/21/2014
20140708,6037,Los Angeles ,CA,0,0,0,0,13.49,86.51,486.51,7/8/2014,7/14/2014
20140701,6037,Los Angeles ,CA,0,0,0,0,13.49,86.51,486.51,7/1/2014,7/7/2014
20140624,6037,Los Angeles ,CA,0,0,0,0,97.39,2.61,402.61,6/24/2014,6/30/2014
20140617,6037,Los Angeles ,CA,0,0,0,0,97.39,2.61,402.61,6/17/2014,6/23/2014
20140610,6037,Los Angeles ,CA,0,0,0,0,97.5,2.5,402.5,6/10/2014,6/16/2014
20140603,6037,Los Angeles ,CA,0,0,0,0,97.5,2.5,402.5,6/3/2014,6/9/2014
20140527,6037,Los Angeles ,CA,0,0,0,0,97.5,2.5,402.5,5/27/2014,6/2/2014
20140520,6037,Los Angeles ,CA,0,0,0,0,97.5,2.5,402.5,5/20/2014,5/26/2014
20140513,6037,Los Angeles ,CA,0,0,0,0,97.5,2.5,402.5,5/13/2014,5/19/2014
20140506,6037,Los Angeles ,CA,0,0,0,0,97.5,2.5,402.5,5/6/2014,5/12/2014
20140429,6037,Los Angeles ,CA,0,0,0,0,97.5,2.5,402.5,4/29/2014,5/5/2014
20140422,6037,Los Angeles ,CA,0,0,0,0,97.5,2.5,402.5,4/22/2014,4/28/2014
20140415,6037,Los Angeles ,CA,0,0,0,0,97.5,2.5,402.5,4/15/2014,4/21/2014
20140408,6037,Los Angeles ,CA,0,0,0,0,97.5,2.5,402.5,4/8/2014,4/14/2014
